Recency,Frequency,Monetary,Segment,R_Score,F_Score,M_Score,RFM_Score,Churn,CustomerID,Priority_Score,Priority_Level
36,6,1869.82,Loyal,3,5,4,354,0,4300,929.5099999999999,High
100,3,1264.19,Regular,2,4,4,244,0,4301,612.995,High
42,16,10196.57,Loyal,3,5,5,355,0,4302,5094.685,High
49,1,214.32,Regular,3,2,1,321,0,4303,97.66,High
42,1,193.44,Regular,3,2,1,321,0,4304,88.61999999999999,High
52,1,281.42,Regular,3,2,2,322,0,4305,130.61,High
186,1,124.57,Churn Likely,1,2,1,121,1,4306,25.38499999999999,Low
333,1,332.41,Churn Likely,1,2,2,122,1,4307,99.90500000000002,High
3,3,342.45,Loyal,5,4,2,542,0,4308,171.525,High
9,2,144.91000000000003,Regular,5,3,1,531,0,4309,71.25500000000001,High
23,2,328.4,Regular,4,3,2,432,0,4310,160.2,High
14,1,35.400000000000006,Regular,4,2,1,421,0,4311,15.200000000000003,Low
368,1,375.69000000000005,Lost,1,2,2,122,1,4312,114.54500000000003,High
144,2,747.81,At Risk,2,3,3,233,0,4313,345.705,High
59,2,173.76,Regular,3,3,1,331,0,4314,75.67999999999999,High
30,2,502.8,Regular,4,3,3,433,0,4315,246.0,High
140,3,207.73999999999998,At Risk,2,4,1,241,0,4316,76.77,High
22,4,817.12,Loyal,4,4,3,443,0,4317,405.36,High
21,6,2812.34,VIP,4,5,5,455,0,4318,1403.77,High
76,3,680.02,Regular,2,4,3,243,0,4319,325.71,High
4,6,7123.62,VIP,5,5,5,555,0,4320,3562.81,High
66,5,2095.53,Regular,3,4,5,345,0,4321,1036.065,High
11,6,846.62,VIP,5,5,3,553,0,4322,422.91,High
83,1,13.3,Regular,2,2,1,221,0,4323,-9.650000000000002,Low
30,7,1491.43,VIP,4,5,4,454,0,4324,741.815,High
66,1,432.0,Regular,3,2,2,322,0,4325,203.10000000000002,High
66,3,705.12,Regular,3,4,3,343,0,4326,340.26,High
186,2,272.48,Churn Likely,1,3,2,132,1,4327,99.64,High
37,2,429.84000000000003,Regular,3,3,2,332,0,4328,208.12,High
14,3,450.41,Loyal,4,4,2,442,0,4329,223.305,High
34,1,192.32999999999998,Regular,3,2,1,321,0,4330,89.66499999999999,High
194,3,1578.67,Churn Likely,1,4,4,144,1,4331,751.4350000000001,High
1,5,742.43,VIP,5,4,3,543,0,4332,372.515,High
0,5,518.19,VIP,5,4,3,543,0,4333,260.595,High
366,1,145.93,Lost,1,2,1,121,1,4334,0.06499999999999773,Low
64,1,202.27,Regular,3,2,1,321,0,4335,88.635,High
298,2,289.78,Churn Likely,1,3,2,132,1,4336,85.88999999999999,High
25,3,501.03,Loyal,4,4,3,443,0,4337,246.415,High
7,6,1271.06,VIP,5,5,4,554,0,4338,635.93,High
16,3,887.11,Loyal,4,4,3,443,0,4339,441.255,High
115,1,1706.88,Regular,2,2,4,224,0,4340,830.74,High
28,1,363.2,Regular,4,2,2,422,0,4341,176.3,High
3,16,3653.75,VIP,5,5,5,555,0,4342,1831.075,High
4,7,3037.6,VIP,5,5,5,555,0,4343,1520.1,High
81,4,559.59,Regular,2,4,3,243,0,4344,264.795,High
28,5,928.76,VIP,4,4,3,443,0,4345,460.28,High
71,1,379.14,Regular,3,2,2,322,0,4346,175.67000000000002,High
3,8,1508.96,VIP,5,5,4,554,0,4347,756.28,High
28,11,2555.58,VIP,4,5,5,455,0,4348,1275.49,High
289,1,113.44,Churn Likely,1,2,1,121,1,4349,-0.7800000000000082,Low
35,1,183.76,Regular,3,2,1,321,0,4350,85.17999999999999,High
8,6,621.6800000000001,VIP,5,5,3,553,0,4351,311.04,High
23,2,562.41,Regular,4,3,3,433,0,4352,277.205,High
276,1,391.52,Churn Likely,1,2,2,122,1,4353,140.86,High
49,6,1068.82,Loyal,3,5,4,354,0,4354,526.41,High
155,11,2592.25,At Risk,2,5,5,255,0,4355,1268.425,High
60,1,154.18,Regular,3,2,1,321,0,4356,65.39,Medium
11,19,7069.08,VIP,5,5,5,555,0,4357,3538.04,High
20,3,829.89,Loyal,4,4,3,443,0,4358,411.84499999999997,High
370,1,230.25,Lost,1,2,1,121,1,4359,41.425,Medium
115,3,543.05,Regular,2,4,3,243,0,4360,249.42499999999995,High
79,17,2814.7,Regular,2,5,5,255,0,4361,1396.6499999999999,High
3,7,1295.39,VIP,5,5,4,554,0,4362,649.195,High
25,3,378.89,Loyal,4,4,2,442,0,4363,185.345,High
4,21,4554.87,VIP,5,5,5,555,0,4364,2282.935,High
52,1,150.23000000000002,Regular,3,2,1,321,0,4365,65.015,Medium
0,2,563.23,Regular,5,3,3,533,0,4366,282.21500000000003,High
54,2,931.03,Regular,3,3,3,333,0,4367,455.315,High
25,1,261.9,Regular,4,2,2,422,0,4368,126.25,High
8,4,2711.6800000000003,Loyal,5,4,5,545,0,4369,1355.4400000000003,High
51,3,3049.88,Loyal,3,4,5,345,0,4370,1515.64,High
12,9,1904.99,VIP,5,5,4,554,0,4371,952.7950000000001,High
211,3,816.73,Churn Likely,1,4,3,143,1,4372,367.065,High
21,19,4345.5,VIP,4,5,5,455,0,4373,2174.25,High
235,1,406.48,Churn Likely,1,2,2,122,1,4374,156.54000000000002,High
138,3,435.02,At Risk,2,4,2,242,0,4375,190.81,High
3,6,1286.27,VIP,5,5,4,554,0,4376,644.3349999999999,High
56,3,1178.56,Loyal,3,4,4,344,0,4377,578.9799999999999,High
134,3,1277.75,At Risk,2,4,4,244,0,4378,612.975,High
108,2,167.61,Regular,2,3,1,231,0,4379,62.805,Medium
29,1,20.8,Regular,4,2,1,421,0,4380,4.9,Low
0,9,2085.08,VIP,5,5,5,555,0,4381,1045.24,High
184,4,518.67,Churn Likely,1,4,3,143,1,4382,223.73499999999996,High
17,1,308.74,Regular,4,2,2,422,0,4383,151.27,High
238,2,416.64,Churn Likely,1,3,2,132,1,4384,161.32,High
86,1,117.35000000000001,Regular,2,2,1,221,0,4385,41.775000000000006,Medium
38,3,507.05,Loyal,3,4,3,343,0,4386,246.82500000000002,High
115,1,234.17,Regular,2,2,1,221,0,4387,94.38499999999999,High
186,1,110.55000000000001,Churn Likely,1,2,1,121,1,4388,18.375,Low
226,1,201.19,Churn Likely,1,2,1,121,1,4389,55.69499999999999,Medium
7,7,2154.97,VIP,5,5,5,555,0,4390,1078.1849999999997,High
188,1,319.02,Churn Likely,1,2,2,122,1,4391,122.21000000000001,High
3,2,439.43,Regular,5,3,2,532,0,4392,219.715,High
38,3,650.41,Loyal,3,4,3,343,0,4393,318.50499999999994,High
37,1,357.21,Regular,3,2,2,322,0,4394,171.505,High
266,1,251.51999999999998,Churn Likely,1,2,2,122,1,4395,72.85999999999999,High
77,1,344.33,Regular,2,2,2,222,0,4396,157.065,High
3,6,1852.0,VIP,5,5,4,554,0,4397,927.1999999999999,High
254,2,1028.46,Churn Likely,1,3,4,134,1,4398,464.03000000000003,High
60,1,384.06,Regular,3,2,2,322,0,4399,180.33,High
12,7,1905.87,VIP,5,5,4,554,0,4400,952.635,High
87,2,4459.52,Regular,2,3,5,235,0,4401,2212.96,High
16,10,5464.12,VIP,4,5,5,455,0,4402,2731.86,High
29,2,1873.2,Regular,4,3,4,434,0,4403,931.4000000000001,High
2,7,1616.8,VIP,5,5,4,554,0,4404,810.1,High
4,1,126.12,Regular,5,2,1,521,0,4405,62.56,Medium
6,6,1133.25,VIP,5,5,4,554,0,4406,567.2249999999999,High
218,1,179.0,Churn Likely,1,2,1,121,1,4407,46.199999999999996,Medium
10,5,1614.31,VIP,5,4,4,544,0,4408,806.655,High
29,6,1456.96,VIP,4,5,4,454,0,4409,724.48,High
287,3,702.0,Churn Likely,1,4,3,143,1,4410,294.5,High
149,4,295.0,At Risk,2,4,2,242,0,4411,118.89999999999999,High
22,2,484.82,Regular,4,3,2,432,0,4412,238.60999999999999,High
0,11,3989.57,VIP,5,5,5,555,0,4413,1998.085,High
85,3,1493.73,Regular,2,4,4,244,0,4414,730.765,High
45,2,1312.1399999999999,Regular,3,3,4,334,0,4415,647.67,High
4,4,781.78,Loyal,5,4,3,543,0,4416,391.28999999999996,High
50,6,889.9300000000001,Loyal,3,5,3,353,0,4417,436.76500000000004,High
17,1,195.36,Regular,4,2,1,421,0,4418,94.58,High
29,1,270.9,Regular,4,2,2,422,0,4419,129.95,High
7,3,583.4300000000001,Loyal,5,4,3,543,0,4420,291.21500000000003,High
28,3,1838.6100000000001,Loyal,4,4,4,444,0,4421,914.605,High
2,20,8694.26,VIP,5,5,5,555,0,4422,4352.7300000000005,High
40,2,920.1,Regular,3,3,3,333,0,4423,452.65000000000003,High
10,4,1258.08,Loyal,5,4,4,544,0,4424,628.24,High
30,1,71.0,Regular,4,2,1,421,0,4425,29.799999999999997,Low
44,3,95.85,Loyal,3,4,1,341,0,4426,40.02499999999999,Medium
60,3,357.77,Loyal,3,4,2,342,0,4427,167.785,High
184,2,154.82999999999998,Churn Likely,1,3,1,131,1,4428,41.21499999999998,Medium
78,6,877.5600000000001,Regular,2,5,3,253,0,4429,424.98,High
110,2,716.0,Regular,2,3,3,233,0,4430,336.6,High
63,1,146.87,Regular,3,2,1,321,0,4431,61.135,Medium
11,2,380.35,Regular,5,3,2,532,0,4432,188.57500000000002,High
85,3,1030.14,Regular,2,4,4,244,0,4433,498.97,High
15,3,745.52,Loyal,4,4,3,443,0,4434,370.65999999999997,High
245,2,433.53000000000003,Churn Likely,1,3,2,132,1,4435,168.365,High
87,1,1267.32,Regular,2,2,4,224,0,4436,616.56,High
29,1,112.4,Regular,4,2,1,421,0,4437,50.7,Medium
137,1,449.73,At Risk,2,2,2,222,0,4438,197.76500000000001,High
26,3,1071.49,Loyal,4,4,4,444,0,4439,531.4449999999999,High
2,5,1036.58,VIP,5,4,4,544,0,4440,519.39,High
31,4,1735.18,Loyal,4,4,4,444,0,4441,862.59,High
24,1,948.48,Regular,4,2,4,424,0,4442,469.74,High
112,3,339.44,Regular,2,4,2,242,0,4443,148.22,High
156,1,642.02,At Risk,2,2,3,223,0,4444,290.11,High
84,3,1100.9,Regular,2,4,4,244,0,4445,534.5500000000001,High
117,3,925.35,Regular,2,4,3,243,0,4446,440.175,High
2,9,5655.03,VIP,5,5,5,555,0,4447,2829.8149999999996,High
95,6,3185.64,Regular,2,5,5,255,0,4448,1575.62,High
193,1,240.89000000000001,Churn Likely,1,2,1,121,1,4449,82.14500000000001,High
27,1,399.09,Regular,4,2,2,422,0,4450,194.445,High
130,1,498.48,At Risk,2,2,3,223,0,4451,223.54000000000002,High
27,5,1356.33,VIP,4,4,4,444,0,4452,674.265,High
81,3,1179.89,Regular,2,4,4,244,0,4453,574.645,High
29,5,3080.39,VIP,4,4,5,445,0,4454,1535.895,High
265,1,234.24,Churn Likely,1,2,1,121,1,4455,64.42,Medium
73,11,5232.2300000000005,Regular,2,5,5,255,0,4456,2604.8150000000005,High
313,4,533.33,Churn Likely,1,4,3,143,1,4457,205.26500000000001,High
20,7,1461.14,VIP,4,5,4,454,0,4458,728.6700000000001,High
58,3,855.45,Loyal,3,4,3,343,0,4459,417.025,High
11,21,4552.14,VIP,5,5,5,555,0,4460,2280.1700000000005,High
27,9,2709.7000000000003,VIP,4,5,5,455,0,4461,1352.15,High
113,1,304.24,Regular,2,2,2,222,0,4462,129.82000000000002,High
27,9,2429.03,VIP,4,5,5,455,0,4463,1211.815,High
17,4,1446.09,Loyal,4,4,4,444,0,4464,720.845,High
17,4,834.12,Loyal,4,4,3,443,0,4465,414.86,High
35,3,841.0799999999999,Loyal,3,4,3,343,0,4466,414.43999999999994,High
35,2,378.2,Regular,3,3,2,332,0,4467,182.7,High
77,1,118.80000000000001,Regular,2,2,1,221,0,4468,44.300000000000004,Medium
21,2,287.62,Regular,4,3,2,432,0,4469,140.21,High
24,2,288.91,Regular,4,3,2,432,0,4470,140.255,High
32,2,2003.85,Regular,4,3,4,434,0,4471,996.125,High
108,3,1405.78,Regular,2,4,4,244,0,4472,682.1899999999999,High
34,2,2747.9900000000002,Regular,3,3,5,335,0,4473,1367.795,High
122,5,1562.4,At Risk,2,4,4,244,0,4474,758.3000000000001,High
6,6,2050.08,VIP,5,5,4,554,0,4475,1025.6399999999999,High
27,4,1991.01,Loyal,4,4,4,444,0,4476,991.3050000000001,High
3,7,1974.65,VIP,5,5,4,554,0,4477,988.825,High
2,9,3827.76,VIP,5,5,5,555,0,4478,1916.18,High
49,4,1774.03,Loyal,3,4,4,344,0,4479,878.4150000000001,High
321,1,302.0,Churn Likely,1,2,2,122,1,4480,87.10000000000001,High
22,3,1324.16,Loyal,4,4,4,444,0,4481,658.58,High
14,4,1022.13,Loyal,4,4,4,444,0,4482,509.465,High
1,8,954.42,VIP,5,5,4,554,0,4483,479.40999999999997,High
17,2,971.74,Regular,4,3,4,434,0,4484,483.07000000000005,High
9,4,1621.73,Loyal,5,4,4,544,0,4485,810.2650000000001,High
261,1,25.5,Churn Likely,1,2,1,121,1,4486,-39.150000000000006,Low
158,2,665.78,At Risk,2,3,3,233,0,4487,301.89,High
32,6,10797.48,Loyal,4,5,5,455,0,4488,5394.14,High
28,6,881.29,VIP,4,5,3,453,0,4489,436.84499999999997,High
164,1,163.29999999999998,At Risk,2,2,1,221,0,4490,49.149999999999984,Medium
46,1,231.61,Regular,3,2,1,321,0,4491,106.905,High
5,8,801.12,VIP,5,5,3,553,0,4492,401.96,High
7,3,837.5,Loyal,5,4,3,543,0,4493,418.25,High
287,1,116.19999999999999,Churn Likely,1,2,1,121,1,4494,0.9999999999999858,Low
317,1,157.02,Churn Likely,1,2,1,121,1,4495,15.409999999999997,Low
2,2,606.91,Regular,5,3,3,533,0,4496,303.65500000000003,High
232,1,307.46,Churn Likely,1,2,2,122,1,4497,107.63,High
118,1,138.32,Regular,2,2,1,221,0,4498,45.85999999999999,Medium
161,1,345.29999999999995,At Risk,2,2,2,222,0,4499,140.75,High
184,1,294.24,Churn Likely,1,2,2,122,1,4500,110.62,High
49,1,230.5,Regular,3,2,1,321,0,4501,105.75,High
151,5,989.45,At Risk,2,4,4,244,0,4502,466.02500000000003,High
334,1,157.09,Churn Likely,1,2,1,121,1,4503,12.045000000000002,Low
4,5,2463.17,VIP,5,4,5,545,0,4504,1232.285,High
15,7,4892.240000000001,VIP,4,5,5,455,0,4505,2445.2200000000003,High
106,2,413.2,Regular,2,3,2,232,0,4506,186.0,High
15,7,1139.73,VIP,4,5,4,454,0,4507,568.965,High
275,1,380.5,Churn Likely,1,2,2,122,1,4508,135.55,High
15,12,10650.77,VIP,4,5,5,455,0,4509,5325.985000000001,High
246,1,454.12,Churn Likely,1,2,2,122,1,4510,178.16000000000003,High
238,1,579.0,Churn Likely,1,2,3,123,1,4511,242.20000000000002,High
0,2,984.57,Regular,5,3,4,534,0,4512,492.88500000000005,High
105,3,749.78,Regular,2,4,3,243,0,4513,354.78999999999996,High
22,4,1714.59,Loyal,4,4,4,444,0,4514,854.095,High
51,1,124.88,Regular,3,2,1,321,0,4515,52.53999999999999,Medium
194,3,1689.5,Churn Likely,1,4,4,144,1,4516,806.85,High
23,1,213.78,Regular,4,2,1,421,0,4517,102.59,High
74,1,329.34,Regular,2,2,2,222,0,4518,150.17,High
17,2,251.70000000000002,Regular,4,3,2,432,0,4519,123.05,High
7,2,319.0,Regular,5,3,2,532,0,4520,158.7,High
31,3,1266.97,Loyal,4,4,4,444,0,4521,628.185,High
21,3,1538.88,Loyal,4,4,4,444,0,4522,766.14,High
30,6,3518.03,VIP,4,5,5,455,0,4523,1754.815,High
28,10,1715.46,VIP,4,5,4,454,0,4524,855.13,High
21,2,293.1,Regular,4,3,2,432,0,4525,142.95000000000002,High
32,7,2467.35,Loyal,4,5,5,455,0,4526,1229.3749999999998,High
283,1,158.68,Churn Likely,1,2,1,121,1,4527,23.04,Low
38,2,206.34,Regular,3,3,1,331,0,4528,96.17,High
57,2,835.78,Regular,3,3,3,333,0,4529,407.09000000000003,High
288,1,224.91,Churn Likely,1,2,1,121,1,4530,55.154999999999994,Medium
78,1,317.76,Regular,2,2,2,222,0,4531,143.58,High
4,8,3766.6,VIP,5,5,5,555,0,4532,1884.9,High
217,1,59.9,Churn Likely,1,2,1,121,1,4533,-13.150000000000006,Low
43,4,1443.69,Loyal,3,4,4,344,0,4534,714.445,High
201,1,306.13,Churn Likely,1,2,2,122,1,4535,113.165,High
177,3,711.79,At Risk,2,4,3,243,0,4536,321.395,High
55,4,783.97,Loyal,3,4,3,343,0,4537,382.185,High
56,2,239.92000000000002,Regular,3,3,1,331,0,4538,109.36,High
7,6,3347.31,VIP,5,5,5,555,0,4539,1674.0549999999998,High
46,2,144.0,Regular,3,3,1,331,0,4540,63.39999999999999,Medium
226,1,203.95,Churn Likely,1,2,1,121,1,4541,57.07499999999999,Medium
10,7,2474.23,VIP,5,5,5,555,0,4542,1237.215,High
105,2,383.75,Regular,2,3,2,232,0,4543,171.475,High
58,2,444.74,Regular,3,3,2,332,0,4544,211.37,High
27,7,2093.68,VIP,4,5,5,455,0,4545,1043.5399999999997,High
35,7,1699.3000000000002,Loyal,3,5,4,354,0,4546,844.7500000000001,High
273,2,262.62,Churn Likely,1,3,2,132,1,4547,77.31,High
29,1,1013.01,Regular,4,2,4,424,0,4548,501.005,High
23,3,692.22,Loyal,4,4,3,443,0,4549,342.40999999999997,High
53,1,289.78,Regular,3,2,2,322,0,4550,134.59,High
35,6,3560.08,Loyal,3,5,5,355,0,4551,1774.84,High
174,4,1564.56,At Risk,2,4,4,244,0,4552,748.6800000000001,High
53,1,384.08,Regular,3,2,2,322,0,4553,181.74,High
52,1,204.24,Regular,3,2,1,321,0,4554,92.02,High
26,8,2317.2200000000003,VIP,4,5,5,455,0,4555,1155.8100000000002,High
252,1,226.85,Churn Likely,1,2,1,121,1,4556,63.32499999999999,Medium
39,7,2781.23,Loyal,3,5,5,355,0,4557,1384.915,High
59,6,1059.1200000000001,Loyal,3,5,4,354,0,4558,519.5600000000001,High
233,1,113.5,Churn Likely,1,2,1,121,1,4559,10.449999999999996,Low
3,10,1951.97,VIP,5,5,4,554,0,4560,978.385,High
31,1,114.23,Regular,4,2,1,421,0,4561,51.214999999999996,Medium
23,14,3187.55,VIP,4,5,5,455,0,4562,1593.3750000000002,High
6,2,334.48,Regular,5,3,2,532,0,4563,166.64000000000001,High
64,1,328.65,Regular,3,2,2,322,0,4564,151.825,High
309,2,416.89,Churn Likely,1,3,2,132,1,4565,147.24499999999998,High
308,1,393.49,Churn Likely,1,2,2,122,1,4566,135.44500000000002,High
18,6,939.32,VIP,4,5,4,454,0,4567,467.86,High
15,8,1906.09,VIP,4,5,4,454,0,4568,952.4449999999999,High
95,2,318.76,Regular,2,3,2,232,0,4569,140.98,High
263,8,3638.41,Churn Likely,1,5,5,155,1,4570,1769.005,High
11,10,3124.72,VIP,5,5,5,555,0,4571,1563.1599999999999,High
2,2,417.77,Regular,5,3,2,532,0,4572,209.08499999999998,High
34,1,190.88,Regular,3,2,1,321,0,4573,88.94,High
182,1,149.89000000000001,Churn Likely,1,2,1,121,1,4574,38.845000000000006,Low
24,2,550.06,Regular,4,3,3,433,0,4575,270.83,High
12,6,916.13,VIP,5,5,3,553,0,4576,457.46500000000003,High
10,2,314.69,Regular,5,3,2,532,0,4577,155.945,High
2,17,3719.1,VIP,5,5,5,555,0,4578,1864.2499999999998,High
312,1,382.5,Churn Likely,1,2,2,122,1,4579,129.15,High
107,2,1135.04,Regular,2,3,4,234,0,4580,546.72,High
0,26,8540.05,VIP,5,5,5,555,0,4581,4277.825,High
52,1,954.9,Regular,3,2,4,324,0,4582,467.35,High
204,1,171.45,Churn Likely,1,2,1,121,1,4583,45.22499999999999,Medium
14,1,280.09000000000003,Regular,4,2,2,422,0,4584,137.54500000000002,High
119,1,318.65,Regular,2,2,2,222,0,4585,135.825,High
3,2,381.97,Regular,5,3,2,532,0,4586,190.985,High
362,1,269.83,Churn Likely,1,2,2,122,1,4587,62.815,Medium
116,2,348.91,Regular,2,3,2,232,0,4588,151.85500000000002,High
17,1,178.26,Regular,4,2,1,421,0,4589,86.02999999999999,High
4,2,271.19,Regular,5,3,2,532,0,4590,135.39499999999998,High
40,2,291.48,Regular,3,3,2,332,0,4591,138.34,High
106,2,240.0,Regular,2,3,1,231,0,4592,99.39999999999999,High
147,2,581.23,At Risk,2,3,3,233,0,4593,261.81500000000005,High
51,5,1253.3600000000001,Loyal,3,4,4,344,0,4594,617.98,High
207,1,63.440000000000005,Churn Likely,1,2,1,121,1,4595,-9.380000000000003,Low
138,2,550.01,At Risk,2,3,3,233,0,4596,248.00500000000002,High
1,3,296.58,Loyal,5,4,2,542,0,4597,148.99,High
126,2,317.2,At Risk,2,3,2,232,0,4598,134.0,High
107,4,763.64,Regular,2,4,3,243,0,4599,361.62,High
41,4,2148.63,Loyal,3,4,5,345,0,4600,1067.315,High
34,1,107.82,Regular,3,2,1,321,0,4601,47.41,Medium
227,2,1065.3500000000001,Churn Likely,1,3,4,134,1,4602,487.8750000000001,High
240,1,246.04,Churn Likely,1,2,1,121,1,4603,75.32,High
57,1,187.82999999999998,Regular,3,2,1,321,0,4604,82.81499999999998,High
129,3,1685.46,At Risk,2,4,4,244,0,4605,817.83,High
59,6,1647.48,Loyal,3,5,4,354,0,4606,813.74,High
21,1,151.37,Regular,4,2,1,421,0,4607,71.785,High
25,7,1049.06,VIP,4,5,4,454,0,4608,521.63,High
8,7,1417.63,VIP,5,5,4,554,0,4609,709.315,High
31,3,931.02,Loyal,4,4,3,443,0,4610,460.21,High
3,2,513.01,Regular,5,3,3,533,0,4611,256.505,High
307,1,550.8000000000001,Churn Likely,1,2,3,123,1,4612,214.30000000000004,High
7,9,1854.06,VIP,5,5,4,554,0,4613,928.33,High
28,3,547.0,Loyal,4,4,3,443,0,4614,268.79999999999995,High
16,1,128.18,Regular,4,2,1,421,0,4615,61.19,Medium
100,2,498.42,Regular,2,3,3,233,0,4616,229.81,High
11,4,656.61,Loyal,5,4,3,543,0,4617,327.305,High
20,1,163.24,Regular,4,2,1,421,0,4618,77.92,High
14,5,1135.63,VIP,4,4,4,444,0,4619,566.5150000000001,High
360,1,250.04,Churn Likely,1,2,2,122,1,4620,53.31999999999999,Medium
10,19,8631.31,VIP,5,5,5,555,0,4621,4319.355,High
94,1,82.75,Regular,2,2,1,221,0,4622,22.874999999999996,Low
77,2,1384.85,Regular,2,3,4,234,0,4623,677.625,High
138,3,644.3,At Risk,2,4,3,243,0,4624,295.44999999999993,High
30,1,2328.84,Regular,4,2,5,425,0,4625,1158.72,High
24,8,2527.92,VIP,4,5,5,455,0,4626,1261.5600000000002,High
1,38,6281.23,VIP,5,5,5,555,0,4627,3151.815,High
45,3,2600.34,Loyal,3,4,5,345,0,4628,1292.0700000000002,High
99,3,1200.6200000000001,Regular,2,4,4,244,0,4629,581.4100000000001,High
7,2,657.16,Regular,5,3,3,533,0,4630,327.78000000000003,High
14,7,906.52,VIP,4,5,3,453,0,4631,452.56,High
17,4,986.48,Loyal,4,4,4,444,0,4632,491.04,High
279,1,96.8,Churn Likely,1,2,1,121,1,4633,-7.1000000000000085,Low
13,2,523.11,Regular,4,3,3,433,0,4634,259.555,High
22,2,363.9,Regular,4,3,2,432,0,4635,178.14999999999998,High
123,1,175.2,At Risk,2,2,1,221,0,4636,63.29999999999999,Medium
85,1,494.25,Regular,2,2,3,223,0,4637,230.425,High
301,2,307.02,Churn Likely,1,3,2,132,1,4638,93.90999999999998,High
150,4,1981.06,At Risk,2,4,4,244,0,4639,961.73,High
16,8,6493.54,VIP,4,5,5,455,0,4640,3245.9700000000003,High
93,2,243.36,Regular,2,3,1,231,0,4641,103.68,High
29,11,12353.29,VIP,4,5,5,455,0,4642,6174.145,High
156,3,682.29,At Risk,2,4,3,243,0,4643,310.84499999999997,High
354,1,193.64,Churn Likely,1,2,1,121,1,4644,26.319999999999993,Low
45,1,157.62,Regular,3,2,1,321,0,4645,70.11,High
14,4,519.6899999999999,Loyal,4,4,3,443,0,4646,258.24499999999995,High
3,15,2622.88,VIP,5,5,5,555,0,4647,1315.3400000000001,High
85,1,228.96,Regular,2,2,1,221,0,4648,97.78,High
14,5,1156.6,VIP,4,4,4,444,0,4649,577.0,High
178,1,98.25,At Risk,2,2,1,221,0,4650,13.824999999999996,Low
7,4,1281.32,Loyal,5,4,4,544,0,4651,640.46,High
35,3,587.15,Loyal,3,4,3,343,0,4652,287.47499999999997,High
128,2,1740.0,At Risk,2,3,4,234,0,4653,845.0,High
50,1,1393.06,Regular,3,2,4,324,0,4654,686.8299999999999,High
311,1,178.22,Churn Likely,1,2,1,121,1,4655,27.209999999999994,Low
23,2,384.39,Regular,4,3,2,432,0,4656,188.195,High
302,2,360.81,Churn Likely,1,3,2,132,1,4657,120.60499999999999,High
10,1,127.86,Regular,5,2,1,521,0,4658,62.230000000000004,Medium
16,3,568.24,Loyal,4,4,3,443,0,4659,281.82,High
48,3,488.2,Loyal,3,4,3,343,0,4660,235.4,High
238,2,312.23,Churn Likely,1,3,2,132,1,4661,109.11500000000001,High
0,11,4462.68,VIP,5,5,5,555,0,4662,2234.6400000000003,High
12,8,4767.36,VIP,5,5,5,555,0,4663,2383.68,High
237,1,167.55,Churn Likely,1,2,1,121,1,4664,36.675,Low
22,8,1878.87,VIP,4,5,4,454,0,4665,937.435,High
72,4,446.18,Regular,2,4,2,242,0,4666,209.89,High
16,3,418.4,Loyal,4,4,2,442,0,4667,206.9,High
40,8,1337.18,Loyal,3,5,4,354,0,4668,662.99,High
39,4,646.92,Loyal,3,4,3,343,0,4669,316.85999999999996,High
218,2,495.77,Churn Likely,1,3,3,133,1,4670,204.885,High
198,3,400.1,Churn Likely,1,4,2,142,1,4671,161.35000000000002,High
70,2,203.2,Regular,3,3,1,331,0,4672,88.19999999999999,High
23,20,4058.32,VIP,4,5,5,455,0,4673,2030.5600000000002,High
10,1,389.71999999999997,Regular,5,2,2,522,0,4674,193.16,High
8,29,20275.61,VIP,5,5,5,555,0,4675,10144.905,High
64,1,65.4,Regular,3,2,1,321,0,4676,20.2,Low
3,1,193.39000000000001,Regular,5,2,1,521,0,4677,96.39500000000001,High
18,2,336.4,Regular,4,3,2,432,0,4678,165.2,High
14,1,256.11,Regular,4,2,2,422,0,4679,125.55500000000002,High
7,6,2686.42,VIP,5,5,5,555,0,4680,1343.61,High
19,2,746.81,Regular,4,3,3,433,0,4681,370.205,High
77,4,1259.56,Regular,2,4,4,244,0,4682,615.58,High
0,34,31833.68,VIP,5,5,5,555,0,4683,15927.04,High
163,2,508.8,At Risk,2,3,3,233,0,4684,222.4,High
306,2,417.27,Churn Likely,1,3,2,132,1,4685,148.03499999999997,High
218,1,203.86999999999998,Churn Likely,1,2,1,121,1,4686,58.634999999999984,Medium
38,8,7330.8,Loyal,3,5,5,355,0,4687,3660.2000000000003,High
21,2,681.41,Regular,4,3,3,433,0,4688,337.105,High
114,3,653.38,Regular,2,4,3,243,0,4689,304.78999999999996,High
125,5,2097.84,At Risk,2,4,5,245,0,4690,1025.42,High
4,13,2633.85,VIP,5,5,5,555,0,4691,1320.025,High
35,1,263.92,Regular,3,2,2,322,0,4692,125.26000000000002,High
3,15,31906.82,VIP,5,5,5,555,0,4693,15957.31,High
0,3,1031.41,Loyal,5,4,4,544,0,4694,516.605,High
332,3,2184.42,Churn Likely,1,4,5,145,1,4695,1026.71,High
162,1,32.65,At Risk,2,2,1,221,0,4696,-15.774999999999999,Low
184,2,771.85,Churn Likely,1,3,3,133,1,4697,349.725,High
15,5,1214.72,VIP,4,4,4,444,0,4698,605.86,High
11,3,778.94,Loyal,5,4,3,543,0,4699,388.17,High
2,7,1258.06,VIP,5,5,4,554,0,4700,630.73,High
43,2,778.0,Regular,3,3,3,333,0,4701,381.0,High
